conceptId,vtmId,dose,units,term
12940911000001104,47898004,,,Verapamil 10mg/5ml oral solution (product)
12941011000001107,47898004,,,Verapamil 10mg/5ml oral suspension (product)
12999711000001103,108430001,,,Mirtazapine 30mg/5ml oral suspension (product)
12999811000001106,108430001,,,Mirtazapine 750micrograms/5ml oral solution (product)
12999911000001101,108430001,,,Mirtazapine 750micrograms/5ml oral suspension (product)
13000011000001108,108430001,,,Mirtazapine 75mg/5ml oral suspension (product)
13000111000001109,321911007,,,Moclobemide 150mg/5ml oral suspension (product)
13000211000001103,321911007,,,Moclobemide 50mg/5ml oral suspension (product)
13000311000001106,230381000001108,,,Mycophenolate mofetil 100mg/5ml oral suspension (product)
13000411000001104,230381000001108,,,Mycophenolate mofetil 125mg/5ml oral suspension (product)
13000511000001100,230381000001108,,,Mycophenolate mofetil 250mg/5ml oral suspension (product)
13000611000001101,230381000001108,,,Mycophenolate mofetil 300mg/5ml oral suspension (product)
13000711000001105,230381000001108,,,Mycophenolate mofetil 500mg/5ml oral suspension (product)
13000811000001102,25673006,,,Omeprazole 12.5mg/5ml oral solution (product)
13000911000001107,25673006,,,Omeprazole 12.5mg/5ml oral suspension (product)
13001011000001104,25673006,,,Omeprazole 15.5mg/5ml oral solution (product)
13001111000001103,25673006,,,Omeprazole 15.5mg/5ml oral suspension (product)
13001211000001109,25673006,,,Omeprazole 25mg/5ml oral solution (product)
13001311000001101,25673006,,,Omeprazole 25mg/5ml oral suspension (product)
13001411000001108,25673006,,,Omeprazole 2mg/5ml oral solution (product)
13001511000001107,25673006,,,Omeprazole 2mg/5ml oral suspension (product)
13001611000001106,25673006,,,Omeprazole 3mg/5ml oral solution (product)
13001711000001102,25673006,,,Omeprazole 3mg/5ml oral suspension (product)
13001811000001105,25673006,,,Omeprazole 40mg/5ml oral solution (product)
13001911000001100,25673006,,,Omeprazole 40mg/5ml oral suspension (product)
13002011000001107,25673006,,,Omeprazole 4mg/5ml oral solution (product)
13002111000001108,25673006,,,Omeprazole 4mg/5ml oral suspension (product)
13002211000001102,25673006,,,Omeprazole 500micrograms/5ml oral solution (product)
13002311000001105,25673006,,,Omeprazole 500micrograms/5ml oral suspension (product)
13002411000001103,25673006,,,Omeprazole 50mg/5ml oral solution (product)
13002511000001104,25673006,,,Omeprazole 50mg/5ml oral suspension (product)
13002611000001100,25673006,,,Omeprazole 8mg/5ml oral solution (product)
13002711000001109,25673006,,,Omeprazole 8mg/5ml oral suspension (product)
13002811000001101,108418007,,,Ondansetron 4mg/5ml oral solution (product)
13002911000001106,108418007,,,Ondansetron 4mg/5ml oral suspension (product)
13003011000001103,35035001,,,Orphenadrine 25mg/5ml oral solution (product)
13003111000001102,116511002,,,Oxcarbazepine 400mg/5ml oral suspension (product)
13003211000001108,96299009,,,Oxprenolol 80mg/5ml oral solution (product)
13003311000001100,35768004,,,Oxybutynin 12.5mg/5ml oral solution (product)
13003411000001107,35768004,,,Oxybutynin 3mg/5ml oral solution (product)
13003511000001106,35768004,,,Oxybutynin 8mg/5ml oral solution (product)
13003611000001105,6116004,,,Oxymetholone 25mg/5ml oral suspension (product)
13003711000001101,22969001,,,Oxytetracycline 100mg/5ml oral suspension (product)
13003811000001109,22969001,,,Oxytetracycline 125mg/5ml oral suspension (product)
13003911000001104,22969001,,,Oxytetracycline 250mg/5ml oral suspension (product)
13004011000001101,22969001,,,Oxytetracycline 500mg/5ml oral suspension (product)
13004111000001100,90332006,,,Paracetamol 1g/5ml oral solution (product)
13004211000001106,90332006,,,Paracetamol 1g/5ml oral suspension (product)
13004311000001103,90332006,,,Paracetamol 250mg/5ml oral solution (product)
13004411000001105,321963000,,,Paroxetine 10mg/5ml oral solution (product)
13004511000001109,321963000,,,Paroxetine 10mg/5ml oral suspension (product)
13004611000001108,321963000,,,Paroxetine 20mg/5ml oral solution (product)
13004711000001104,321963000,,,Paroxetine 20mg/5ml oral suspension (product)
13004811000001107,321963000,,,Paroxetine 30mg/5ml oral solution (product)
13004911000001102,321963000,,,Paroxetine 30mg/5ml oral suspension (product)
13005011000001102,4219002,,,Penicillamine 125mg/5ml oral solution (product)
13005111000001101,4219002,,,Penicillamine 250mg/5ml oral solution (product)
13005211000001107,4219002,,,Penicillamine 50mg/5ml oral solution (product)
13005311000001104,30934511000001108,,,Generic Atripla 600mg/200mg/245mg tablets (product)
13005411000001106,27242001,,,Methylprednisolone 1mg/5ml oral suspension (product)
13005511000001105,22198003,,,Metolazone 1.25mg/5ml oral solution (product)
13005611000001109,22198003,,,Metolazone 1.25mg/5ml oral suspension (product)
13005711000001100,22198003,,,Metolazone 1mg/5ml oral solution (product)
13005811000001108,22198003,,,Metolazone 1mg/5ml oral suspension (product)
13005911000001103,22198003,,,Metolazone 2.5mg/5ml oral solution (product)
13006011000001106,22198003,,,Metolazone 2.5mg/5ml oral suspension (product)
13006111000001107,22198003,,,Metolazone 500micrograms/5ml oral solution (product)
13006211000001101,22198003,,,Metolazone 500micrograms/5ml oral suspension (product)
13006311000001109,22198003,,,Metolazone 5mg/5ml oral solution (product)
13006411000001102,22198003,,,Metolazone 5mg/5ml oral suspension (product)
13006511000001103,7092007,,,Metoprolol 100mg/5ml oral solution (product)
13006611000001104,7092007,,,Metoprolol 125mg/5ml oral solution (product)
13006711000001108,7092007,,,Metoprolol 15mg/5ml oral solution (product)
13006811000001100,7092007,,,Metoprolol 16mg/5ml oral solution (product)
13006911000001105,7092007,,,Metoprolol 17mg/5ml oral solution (product)
13007011000001109,7092007,,,Metoprolol 2.5mg/5ml oral solution (product)
13007111000001105,7092007,,,Metoprolol 3.33mg/5ml oral solution (product)
13007211000001104,7092007,,,Metoprolol 30mg/5ml oral solution (product)
13007311000001107,7092007,,,Metoprolol 31.25mg/5ml oral solution (product)
13007411000001100,7092007,,,Metoprolol 40mg/5ml oral solution (product)
13007511000001101,7092007,,,Metoprolol 6.25mg/5ml oral solution (product)
13007611000001102,7092007,,,Metoprolol 62.5mg/5ml oral solution (product)
13007711000001106,7092007,,,Metoprolol 8mg/5ml oral solution (product)
13007811000001103,1222004,,,Metronidazole 100mg/5ml oral solution (product)
13007911000001108,1222004,,,Metronidazole 100mg/5ml oral suspension (product)
13008011000001105,1222004,,,Metronidazole 200mg/5ml oral solution (product)
13008111000001106,1222004,,,Metronidazole 50mg/5ml oral solution (product)
13008211000001100,1222004,,,Metronidazole 50mg/5ml oral suspension (product)
13008311000001108,96298001,,,Mexiletine 10mg/5ml oral solution (product)
13008411000001101,96298001,,,Mexiletine 200mg/5ml oral solution (product)
13008511000001102,96200003,,,Mianserin 10mg/5ml oral solution (product)
13008611000001103,96200003,,,Mianserin 10mg/5ml oral suspension (product)
13008711000001107,96200003,,,Mianserin 20mg/5ml oral solution (product)
13008811000001104,96200003,,,Mianserin 20mg/5ml oral suspension (product)
13008911000001109,96200003,,,Mianserin 30mg/5ml oral solution (product)
13009011000001100,96200003,,,Mianserin 30mg/5ml oral suspension (product)
13009111000001104,26800000,,,Midazolam 10mg/5ml oral solution (product)
13009211000001105,26800000,,,Midazolam 10mg/5ml oral suspension (product)
13009311000001102,26800000,,,Midazolam 11mg/5ml oral solution (product)
13009411000001109,26800000,,,Midazolam 11mg/5ml oral suspension (product)
13009511000001108,26800000,,,Midazolam 2.5mg/5ml oral solution (product)
13009611000001107,26800000,,,Midazolam 2.5mg/5ml oral suspension (product)
13009711000001103,26800000,,,Midazolam 20mg/5ml oral solution (product)
13009811000001106,26800000,,,Midazolam 20mg/5ml oral suspension (product)
13009911000001101,26800000,,,Midazolam 25mg/5ml oral solution (product)
13010011000001106,26800000,,,Midazolam 25mg/5ml oral suspension (product)
13010111000001107,26800000,,,Midazolam 40mg/5ml oral solution (product)
13010211000001101,26800000,,,Midazolam 40mg/5ml oral suspension (product)
13010311000001109,26800000,,,Midazolam 5mg/5ml oral solution (product)
13010411000001102,26800000,,,Midazolam 5mg/5ml oral suspension (product)
13010511000001103,26800000,,,Midazolam 6.25mg/5ml oral solution (product)
13010611000001104,26800000,,,Midazolam 6.25mg/5ml oral suspension (product)
13010711000001108,13512003,,,Minocycline 50mg/5ml oral solution (product)
13010811000001100,13512003,,,Minocycline 50mg/5ml oral suspension (product)
13010911000001105,108430001,,,Mirtazapine 30mg/5ml oral solution (product)
13011011000001102,321467007,,,Pericyazine 2.5mg/5ml oral solution (product)
13011111000001101,321467007,,,Pericyazine 2.5mg/5ml oral suspension (product)
13011211000001107,22209011000001101,,,Perindopril 1mg/5ml oral solution (product)
13011311000001104,22209011000001101,,,Perindopril 1mg/5ml oral suspension (product)
13011411000001106,41147003,,,Perphenazine 2mg/5ml oral suspension (product)
13011511000001105,41147003,,,Perphenazine 4mg/5ml oral suspension (product)
13011611000001109,108443001,,,Quetiapine 12.5mg/5ml oral solution (product)
13011711000001100,108443001,,,Quetiapine 12.5mg/5ml oral suspension (product)
13011811000001108,108443001,,,Quetiapine 125mg/5ml oral solution (product)
13011911000001103,108443001,,,Quetiapine 125mg/5ml oral suspension (product)
13012011000001105,108443001,,,Quetiapine 150mg/5ml oral solution (product)
13012111000001106,108443001,,,Quetiapine 150mg/5ml oral suspension (product)
13012211000001100,108443001,,,Quetiapine 25mg/5ml oral solution (product)
13012311000001108,108443001,,,Quetiapine 25mg/5ml oral suspension (product)
13012411000001101,13816311000001106,,,Quinine bisulphate 100mg/5ml oral solution (product)
13012511000001102,13816311000001106,,,Quinine bisulphate 150mg/5ml oral solution (product)
13012611000001103,13816311000001106,,,Quinine bisulphate 200mg/5ml oral solution (product)
13012711000001107,13816411000001104,,,Quinine dihydrochloride 100mg/5ml oral solution (product)
13012811000001104,13816411000001104,,,Quinine dihydrochloride 125mg/5ml oral solution (product)
13012911000001109,13816411000001104,,,Quinine dihydrochloride 150mg/5ml oral solution (product)
13013011000001101,13816411000001104,,,Quinine dihydrochloride 200mg/5ml oral solution (product)
13013111000001100,13816411000001104,,,Quinine dihydrochloride 30mg/5ml oral solution (product)
13013211000001106,13816411000001104,,,Quinine dihydrochloride 87.5mg/5ml oral solution (product)
13013311000001103,108564000,,,Ramipril 750micrograms/5ml oral solution (product)
13013411000001105,108564000,,,Ramipril 750micrograms/5ml oral suspension (product)
13013511000001109,48174005,,,Ranitidine 1.5mg/5ml oral solution (product)
13013611000001108,48174005,,,Ranitidine 1.5mg/5ml oral suspension (product)
13013711000001104,48174005,,,Ranitidine 1.8mg/5ml oral solution (product)
13013811000001107,48174005,,,Ranitidine 1.8mg/5ml oral suspension (product)
13013911000001102,48174005,,,Ranitidine 10mg/5ml oral solution (product)
13014011000001104,48174005,,,Ranitidine 10mg/5ml oral suspension (product)
13014111000001103,48174005,,,Ranitidine 16mg/5ml oral solution (product)
13014211000001109,48174005,,,Ranitidine 16mg/5ml oral suspension (product)
13014311000001101,47898004,,,Verapamil 120mg/5ml oral solution (product)
13014411000001108,47898004,,,Verapamil 120mg/5ml oral suspension (product)
13014511000001107,47898004,,,Verapamil 20mg/5ml oral solution (product)
13014611000001106,47898004,,,Verapamil 20mg/5ml oral suspension (product)
13014711000001102,47898004,,,Verapamil 240mg/5ml oral solution (product)
13014811000001105,47898004,,,Verapamil 240mg/5ml oral suspension (product)
13014911000001100,47898004,,,Verapamil 250mg/5ml oral solution (product)
13015011000001100,47898004,,,Verapamil 250mg/5ml oral suspension (product)
13015111000001104,47898004,,,Verapamil 30mg/5ml oral solution (product)
13015211000001105,47898004,,,Verapamil 30mg/5ml oral suspension (product)
13015311000001102,47898004,,,Verapamil 40mg/5ml oral solution (product)
13015411000001109,47898004,,,Verapamil 40mg/5ml oral suspension (product)
13015511000001108,47898004,,,Verapamil 45mg/5ml oral solution (product)
13015611000001107,47898004,,,Verapamil 45mg/5ml oral suspension (product)
13015711000001103,47898004,,,Verapamil 50mg/5ml oral solution (product)
13015811000001106,47898004,,,Verapamil 50mg/5ml oral suspension (product)
13015911000001101,47898004,,,Verapamil 80mg/5ml oral solution (product)
13016011000001109,47898004,,,Verapamil 80mg/5ml oral suspension (product)
13016111000001105,322976008,,,Vigabatrin 100mg/5ml oral solution (product)
13016211000001104,322976008,,,Vigabatrin 250mg/5ml oral solution (product)
13016311000001107,322976008,,,Vigabatrin 350mg/5ml oral solution (product)
13016411000001100,322976008,,,Vigabatrin 500mg/5ml oral solution (product)
13016511000001101,322976008,,,Vigabatrin 700mg/5ml oral solution (product)
13016611000001102,48603004,,,Warfarin 1.5mg/5ml oral solution (product)
13016711000001106,48603004,,,Warfarin 100micrograms/5ml oral solution (product)
13016811000001103,48603004,,,Warfarin 2.5mg/5ml oral solution (product)
13016911000001108,48603004,,,Warfarin 25mg/5ml oral solution (product)
13017011000001107,48603004,,,Warfarin 4.16mg/5ml oral solution (product)
13017111000001108,48603004,,,Warfarin 4mg/5ml oral solution (product)
13017211000001102,48603004,,,Warfarin 500micrograms/5ml oral solution (product)
13017311000001105,6625006,,,Zinc sulphate 10mg/5ml oral solution (product)
13017411000001103,6625006,,,Zinc sulphate 150mg/5ml oral solution (product)
13017511000001104,6625006,,,Zinc sulphate 15mg/5ml oral solution (product)
13017611000001100,6625006,,,Zinc sulphate 200mg/5ml oral solution (product)
13017711000001109,6625006,,,Zinc sulphate 25mg/5ml oral solution (product)
13017811000001101,6625006,,,Zinc sulphate 30mg/5ml oral solution (product)
13017911000001106,6625006,,,Zinc sulphate 44mg/5ml oral solution (product)
13018011000001108,6625006,,,Zinc sulphate 65mg/5ml oral solution (product)
13018111000001109,321174005,,,Zopiclone 1.88mg/5ml oral suspension (product)
13018211000001103,321174005,,,Zopiclone 5mg/5ml oral suspension (product)
13040411000001109,74771007,,,Phenoxybenzamine 10mg/5ml oral solution (product)
13040511000001108,74771007,,,Phenoxybenzamine 10mg/5ml oral suspension (product)
13040611000001107,74771007,,,Phenoxybenzamine 5mg/5ml oral solution (product)
13040711000001103,74771007,,,Phenoxybenzamine 5mg/5ml oral suspension (product)
13040811000001106,80127003,,,Phenylpropanolamine 25mg/5ml oral solution (product)
13040911000001101,80127003,,,Phenylpropanolamine 25mg/5ml oral suspension (product)
13041011000001109,36408711000001107,,,Phenytoin sodium 50mg/5ml oral solution (product)
13041111000001105,36408711000001107,,,Phenytoin sodium 50mg/5ml oral suspension (product)
13041211000001104,36408711000001107,,,Phenytoin sodium 84mg/5ml oral solution (product)
13041311000001107,36408711000001107,,,Phenytoin sodium 84mg/5ml oral suspension (product)
13042011000001101,63136007,,,Phytomenadione 5mg/5ml oral suspension (product)
13042111000001100,90356005,,,Pilocarpine hydrochloride 1.25mg/5ml oral solution (product)
13042211000001106,90356005,,,Pilocarpine hydrochloride 2.5mg/5ml oral solution (product)
13042311000001103,90356005,,,Pilocarpine hydrochloride 3mg/5ml oral solution (product)
13042411000001105,90356005,,,Pilocarpine hydrochloride 5mg/5ml oral solution (product)
13042511000001109,90356005,,,Pilocarpine hydrochloride 8mg/5ml oral solution (product)
13043211000001100,13816511000001100,,,Quinine hydrochloride 125mg/5ml oral solution (product)
13043311000001108,13816511000001100,,,Quinine hydrochloride 125mg/5ml oral suspension (product)
13043411000001101,13816511000001100,,,Quinine hydrochloride 150mg/5ml oral solution (product)
13043511000001102,13816511000001100,,,Quinine hydrochloride 150mg/5ml oral suspension (product)
13043611000001103,13816511000001100,,,Quinine hydrochloride 200mg/5ml oral solution (product)
13043711000001107,13816511000001100,,,Quinine hydrochloride 200mg/5ml oral suspension (product)
13043811000001104,13816511000001100,,,Quinine hydrochloride 300mg/5ml oral solution (product)
13043911000001109,13816511000001100,,,Quinine hydrochloride 300mg/5ml oral suspension (product)
13044011000001107,13816611000001101,,,Quinine sulphate 100mg/5ml oral solution (product)
13044111000001108,13816611000001101,,,Quinine sulphate 100mg/5ml oral suspension (product)
13044211000001102,13816611000001101,,,Quinine sulphate 10mg/5ml oral solution (product)
13044311000001105,13816611000001101,,,Quinine sulphate 10mg/5ml oral suspension (product)
13044411000001103,13816611000001101,,,Quinine sulphate 125mg/5ml oral solution (product)
13044511000001104,13816611000001101,,,Quinine sulphate 125mg/5ml oral suspension (product)
13044611000001100,13816611000001101,,,Quinine sulphate 250mg/5ml oral solution (product)
13044711000001109,13816611000001101,,,Quinine sulphate 250mg/5ml oral suspension (product)
13044811000001101,13816611000001101,,,Quinine sulphate 25mg/5ml oral solution (product)
13044911000001106,13816611000001101,,,Quinine sulphate 25mg/5ml oral suspension (product)
13045011000001106,13816611000001101,,,Quinine sulphate 50mg/5ml oral solution (product)
13045111000001107,13816611000001101,,,Quinine sulphate 50mg/5ml oral suspension (product)
13045211000001101,13816611000001101,,,Quinine sulphate 75mg/5ml oral solution (product)
13045311000001109,13816611000001101,,,Quinine sulphate 75mg/5ml oral suspension (product)
13045411000001102,108466000,,,Selegiline 19mg/5ml oral solution (product)
13045511000001103,108466000,,,Selegiline 5mg/5ml oral solution (product)
13045611000001104,321958004,,,Sertraline 12.5mg/5ml oral suspension (product)
13045711000001108,321958004,,,Sertraline 150mg/5ml oral suspension (product)
13045811000001100,321958004,,,Sertraline 20mg/5ml oral suspension (product)
13045911000001105,321958004,,,Sertraline 25mg/5ml oral suspension (product)
13046011000001102,398718007,,,Sodium benzoate 1.25g/5ml oral solution (product)
13046111000001101,398718007,,,Sodium benzoate 1.575g/5ml oral solution (product)
13046211000001107,398718007,,,Sodium benzoate 1.5g/5ml oral solution (product)
13046411000001106,398718007,,,Sodium benzoate 1.6g/5ml oral solution (product)
13046611000001109,398718007,,,Sodium benzoate 1.75g/5ml oral solution (product)
13046711000001100,398718007,,,Sodium benzoate 1.83g/5ml oral solution (product)
13046811000001108,398718007,,,Sodium benzoate 1g/5ml oral solution (product)
13046911000001103,398718007,,,Sodium benzoate 250mg/5ml oral solution (product)
13047011000001104,398718007,,,Sodium benzoate 400mg/5ml oral solution (product)
13047111000001103,398718007,,,Sodium benzoate 470mg/5ml oral solution (product)
13047311000001101,398718007,,,Sodium benzoate 500mg/5ml oral solution (product)
13047411000001108,398718007,,,Sodium benzoate 50mg/5ml oral solution (product)
13047511000001107,398718007,,,Sodium benzoate 600mg/5ml oral solution (product)
13047611000001106,398718007,,,Sodium benzoate 700mg/5ml oral solution (product)
13047711000001102,398718007,,,Sodium benzoate 750mg/5ml oral solution (product)
13047811000001105,398718007,,,Sodium benzoate 800mg/5ml oral solution (product)
13047911000001100,63136007,,,Phytomenadione 10mg/5ml oral suspension (product)
13059311000001109,108438008,,,Pimozide 1.25mg/5ml oral suspension (product)
13059411000001102,108438008,,,Pimozide 2mg/5ml oral suspension (product)
13059511000001103,419980002,,,Potassium bicarbonate 500mg/5ml oral solution (product)
13059611000001104,419980002,,,Potassium bicarbonate 500mg/5ml oral suspension (product)
13059711000001108,420155008,,,Potassium chloride 1.125g/5ml oral solution (product)
13059811000001100,420155008,,,Potassium chloride 1g/5ml oral solution (product)
13059911000001105,420155008,,,Potassium chloride 15mg/5ml oral solution (product)
13060011000001107,420155008,,,Potassium chloride 2.25g/5ml oral solution (product)
13060111000001108,420155008,,,Potassium chloride 223.65mg/5ml oral solution (product)
13060211000001102,420155008,,,Potassium chloride 372.5mg/5ml oral solution (product)
13060311000001105,420155008,,,Potassium chloride 375mg/5ml oral solution (product)
13060411000001103,420155008,,,Potassium chloride 559.125mg/5ml oral solution (product)
13060511000001104,48174005,,,Ranitidine 18mg/5ml oral solution (product)
13060611000001100,48174005,,,Ranitidine 18mg/5ml oral suspension (product)
13060711000001109,48174005,,,Ranitidine 25mg/5ml oral solution (product)
13060811000001101,48174005,,,Ranitidine 25mg/5ml oral suspension (product)
13077511000001108,78542000,,,Potassium citrate 2.27g/5ml oral solution (product)
13077711000001103,78542000,,,Potassium citrate 324.4mg/5ml oral solution (product)
13077811000001106,76058001,,,Prazosin 250micrograms/5ml oral solution (product)
13077911000001101,76058001,,,Prazosin 250micrograms/5ml oral suspension (product)
13078011000001104,76058001,,,Prazosin 500micrograms/5ml oral solution (product)
13078111000001103,76058001,,,Prazosin 500micrograms/5ml oral suspension (product)
13078311000001101,52388000,,,Prednisolone 1.5mg/5ml oral solution (product)
13078411000001108,52388000,,,Prednisolone 1.5mg/5ml oral suspension (product)
13078611000001106,52388000,,,Prednisolone 10mg/5ml oral suspension (product)
13078911000001100,52388000,,,Prednisolone 1mg/5ml oral solution (product)
13079011000001109,52388000,,,Prednisolone 1mg/5ml oral suspension (product)
13079111000001105,52388000,,,Prednisolone 2.5mg/5ml oral solution (product)
13079211000001104,52388000,,,Prednisolone 2.5mg/5ml oral suspension (product)
13079311000001107,52388000,,,Prednisolone 20mg/5ml oral solution (product)
13079411000001100,52388000,,,Prednisolone 20mg/5ml oral suspension (product)
13079511000001101,52388000,,,Prednisolone 25mg/5ml oral solution (product)
13079611000001102,52388000,,,Prednisolone 25mg/5ml oral suspension (product)
13079711000001106,48174005,,,Ranitidine 30mg/5ml oral solution (product)
13079811000001103,48174005,,,Ranitidine 30mg/5ml oral suspension (product)
13079911000001108,48174005,,,Ranitidine 31mg/5ml oral solution (product)
13080011000001109,48174005,,,Ranitidine 31mg/5ml oral suspension (product)
13080111000001105,48174005,,,Ranitidine 3mg/5ml oral solution (product)
13080211000001104,48174005,,,Ranitidine 3mg/5ml oral suspension (product)
13080311000001107,48174005,,,Ranitidine 40mg/5ml oral solution (product)
13080411000001100,48174005,,,Ranitidine 40mg/5ml oral suspension (product)
13080511000001101,48174005,,,Ranitidine 4mg/5ml oral solution (product)
13080611000001102,48174005,,,Ranitidine 4mg/5ml oral suspension (product)
13080711000001106,48174005,,,Ranitidine 50mg/5ml oral solution (product)
13080811000001103,48174005,,,Ranitidine 50mg/5ml oral suspension (product)
13080911000001108,48174005,,,Ranitidine 5mg/5ml oral solution (product)
13081011000001100,48174005,,,Ranitidine 5mg/5ml oral suspension (product)
13081111000001104,48174005,,,Ranitidine 70mg/5ml oral solution (product)
13081211000001105,48174005,,,Ranitidine 70mg/5ml oral suspension (product)
13081311000001102,57376006,,,Sodium bicarbonate 10mg/5ml oral solution (product)
13081411000001109,57376006,,,Sodium bicarbonate 10mg/5ml oral suspension (product)
13081511000001108,57376006,,,Sodium bicarbonate 168mg/5ml oral solution (product)
13081611000001107,57376006,,,Sodium bicarbonate 168mg/5ml oral suspension (product)
13081711000001103,57376006,,,Sodium bicarbonate 2.1g/5ml oral solution (product)
13081811000001106,57376006,,,Sodium bicarbonate 2.1g/5ml oral suspension (product)
13081911000001101,57376006,,,Sodium bicarbonate 20mg/5ml oral solution (product)
13082011000001108,57376006,,,Sodium bicarbonate 20mg/5ml oral suspension (product)
13082111000001109,57376006,,,Sodium bicarbonate 250mg/5ml oral solution (product)
13082211000001103,57376006,,,Sodium bicarbonate 250mg/5ml oral suspension (product)
13082311000001106,57376006,,,Sodium bicarbonate 252mg/5ml oral solution (product)
13082411000001104,57376006,,,Sodium bicarbonate 252mg/5ml oral suspension (product)
13082511000001100,57376006,,,Sodium bicarbonate 290mg/5ml oral solution (product)
13082611000001101,57376006,,,Sodium bicarbonate 290mg/5ml oral suspension (product)
13082711000001105,57376006,,,Sodium bicarbonate 292mg/5ml oral solution (product)
13082811000001102,57376006,,,Sodium bicarbonate 292mg/5ml oral suspension (product)
13082911000001107,57376006,,,Sodium bicarbonate 293mg/5ml oral solution (product)
13083011000001104,57376006,,,Sodium bicarbonate 293mg/5ml oral suspension (product)
13083111000001103,57376006,,,Sodium bicarbonate 300mg/5ml oral solution (product)
13083211000001109,57376006,,,Sodium bicarbonate 300mg/5ml oral suspension (product)
13083311000001101,57376006,,,Sodium bicarbonate 336mg/5ml oral solution (product)
13083411000001108,57376006,,,Sodium bicarbonate 336mg/5ml oral suspension (product)
13083511000001107,57376006,,,Sodium bicarbonate 40mg/5ml oral solution (product)
13083611000001106,57376006,,,Sodium bicarbonate 40mg/5ml oral suspension (product)
13083711000001102,57376006,,,Sodium bicarbonate 425mg/5ml oral solution (product)
13083811000001105,57376006,,,Sodium bicarbonate 425mg/5ml oral suspension (product)
13083911000001100,57376006,,,Sodium bicarbonate 45mg/5ml oral solution (product)
13084011000001102,57376006,,,Sodium bicarbonate 45mg/5ml oral suspension (product)
13084111000001101,57376006,,,Sodium bicarbonate 500mg/5ml oral solution (product)
13084211000001107,57376006,,,Sodium bicarbonate 500mg/5ml oral suspension (product)
13084311000001104,57376006,,,Sodium bicarbonate 50mg/5ml oral suspension (product)
13084411000001106,57376006,,,Sodium bicarbonate 52.5mg/5ml oral solution (product)
13084511000001105,57376006,,,Sodium bicarbonate 52.5mg/5ml oral suspension (product)
13084611000001109,57376006,,,Sodium bicarbonate 588mg/5ml oral solution (product)
13084711000001100,57376006,,,Sodium bicarbonate 588mg/5ml oral suspension (product)
13084811000001108,57376006,,,Sodium bicarbonate 70mg/5ml oral solution (product)
13084911000001103,57376006,,,Sodium bicarbonate 70mg/5ml oral suspension (product)
13085011000001103,48174005,,,Ranitidine 75mg/5ml oral solution (product)
13085111000001102,48174005,,,Ranitidine 75mg/5ml oral suspension (product)
13085211000001108,48174005,,,Ranitidine 8mg/5ml oral suspension (product)
13085311000001100,48174005,,,Ranitidine 8mg/5ml oral solution (product)
13085411000001107,329260009,,,Riboflavin 200mg/5ml oral solution (product)
13085511000001106,329260009,,,Riboflavin 200mg/5ml oral suspension (product)
13085611000001105,329260009,,,Riboflavin 250mg/5ml oral solution (product)
13085711000001101,329260009,,,Riboflavin 250mg/5ml oral suspension (product)
13085811000001109,329260009,,,Riboflavin 25mg/5ml oral solution (product)
13085911000001104,329260009,,,Riboflavin 25mg/5ml oral suspension (product)
13086011000001107,329260009,,,Riboflavin 50mg/5ml oral solution (product)
13086111000001108,329260009,,,Riboflavin 50mg/5ml oral suspension (product)
13086211000001102,329260009,,,Riboflavin 5mg/5ml oral solution (product)
13086311000001105,329260009,,,Riboflavin 5mg/5ml oral suspension (product)
13086411000001103,329260009,,,Riboflavin 75mg/5ml oral solution (product)
13086511000001104,329260009,,,Riboflavin 75mg/5ml oral suspension (product)
13093911000001101,423978002,,,Ibuprofen 100mg/5ml / Pseudoephedrine 15mg/5ml oral suspension sugar free (product)
13112711000001103,10201811000001104,,,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (product)
13113011000001109,323283001,,,Nicotine 1.5mg lozenges sugar free (product)
13113111000001105,386142008,45,mg,Oseltamivir 45mg capsules (product)
13113211000001104,386142008,30,mg,Oseltamivir 30mg capsules (product)
13117911000001104,10049011000001109,,,Sodium valproate 1g/10ml solution for injection ampoules (product)
13132911000001109,395292007,30,mg,Etoricoxib 30mg tablets (product)
13133011000001101,108471007,,,Pramipexole 350microgram tablets (product)
13133111000001100,52388000,,,Prednisolone 5mg/5ml oral solution (product)
13133311000001103,44990002,,,Procyclidine 2.5mg/5ml oral solution (product)
13133411000001105,44990002,,,Procyclidine 2.5mg/5ml oral suspension (product)
13133511000001109,44990002,,,Procyclidine 5mg/5ml oral solution (product)
13133611000001108,44990002,,,Procyclidine 5mg/5ml oral suspension (product)
13146711000001105,14816004,,,Cocaine hydrochloride 2% mouthwash (product)
13147211000001101,16970001,,,Proguanil 100mg/5ml oral solution (product)
13147311000001109,16970001,,,Proguanil 100mg/5ml oral suspension (product)
13147411000001102,16970001,,,Proguanil 125mg/5ml oral solution (product)
13147611000001104,16970001,,,Proguanil 125mg/5ml oral suspension (product)
13147711000001108,16970001,,,Proguanil 150mg/5ml oral solution (product)
13147811000001100,16970001,,,Proguanil 150mg/5ml oral suspension (product)
13147911000001105,16970001,,,Proguanil 50mg/5ml oral solution (product)
13148011000001107,16970001,,,Proguanil 50mg/5ml oral suspension (product)
13148111000001108,44658005,,,Promazine 12.5mg/5ml oral solution (product)
13148211000001102,44658005,,,Promazine 12.5mg/5ml oral suspension (product)
13148311000001105,44658005,,,Promazine 25mg/5ml oral suspension (product)
